,name,averageRating
4346,Gilz Nilz,4.40625
6239,Cinderella's Dream,4.40566037735849
7715,Lucid Blue,4.405405405405405
626,Lemon Sour Diesel,4.405405405405405
5528,Skunk Dawg,4.405405405405405
3663,Super Lemon Haze,4.405244338498212
527,Pineapple Express,4.405106190691369
2374,FPOG,4.405088062622309
240,Gummiez,4.404255319148937
1318,Purple Champagne,4.403846153846154
1264,LA Wedding Pop,4.403508771929824
5139,Love Potion,4.402777777777778
2865,White Walker Kush,4.402298850574713
4397,Koffee Cake,4.4
1357,Collie Man Kush,4.4
5520,Lemon Poppers,4.4
7667,Gypsy Kush,4.4
5229,Alien Stardawg,4.4
2346,Grandi Guava,4.4
4317,Terdz,4.4
6330,Ice Bomb,4.4
4437,Flo OG,4.4
955,Sapphire Star,4.4
4322,Platinum Lemon Cherry Gelato,4.4
2743,Wolfberry,4.4
3951,Grapechata,4.4
3950,Night Charmer,4.4
3810,Four Star General,4.4
3798,Blue Label,4.4
5936,IG Kush,4.4
1586,Mandarin Kush,4.4
5965,Banana Treez,4.4
286,Chocolate Marshmallow,4.4
7132,King Sherb,4.4
6307,Cashus Clay,4.4
6936,Crypt,4.4
3045,Sour Gelato,4.4
5167,Chairman Chem Sou,4.4
6043,Shake Shack,4.4
2046,Bluenana,4.4
1699,Chocolate Chem,4.4
8350,Eddy Lepp,4.4
87,Afternoon Delight #7,4.4
7567,Chocolate Tonic,4.4
5628,Wesley's Wish,4.4
3623,Kepler 22b,4.4
218,The Woah,4.4
7564,Dirty Banana,4.4
6711,Zonuts,4.4
3182,Divine Gelato,4.4
5672,33 Splitter,4.4
1471,Monkey Glue,4.4
2837,Jack and Jill,4.4
5375,Carrot Cake,4.4
1893,Dosi Face,4.4
4626,Flavor Crystals,4.4
8020,Passion Orange Guava,4.4
4912,Pineapple Punch,4.4
4423,A La Mode,4.4
253,Special Kush #1,4.4
6475,Concord Crush,4.4
4159,Purple Apricot,4.4
4509,Big Kush,4.4
456,Alien Fritter,4.4
2852,Dolce,4.4
835,Orange Pineapple,4.4
1650,Alien Orange Gum,4.4
4154,Dirty Little Secret,4.4
3637,Fruity Gum,4.4
8313,Dosi OG,4.4
5679,Midnight Snack,4.4
2856,Purple Lights,4.4
6703,Luca Brasi x Sour Diesel,4.4
1073,Sundae Supreme #9,4.4
1738,Tinkerbell's Revenge,4.4
5801,Golden Calyx,4.4
1662,Tropical Trip,4.4
2230,Purple Linda,4.4
6767,Fluffer Nutter,4.4
704,NL5 Haze Mist,4.4
7478,Golden Healing,4.4
6405,South Asian Indica,4.4
3754,Double Shot,4.4
5032,Headstash #3,4.4
4911,Sweet ZZ,4.4
7327,Pop Rox,4.4
1620,Tangerine Trainwreck Haze,4.4
3368,Pear,4.4
6789,WTF,4.4
431,Or,4.4
2670,Best Friend OG,4.4
1080,Tango Kush,4.4
2893,Boo Berry,4.4
1271,Palm Beach Sour,4.4
4850,Forbidden Mintz,4.4
5888,Blue Sunshine,4.4
3691,Cap N' Kush,4.4
8212,Banana Glue,4.4
8273,Joe’s Lemonade,4.4
7640,Lion OG,4.4
5693,Raspberry Blitz,4.4
1164,Royal Cookies,4.4
6528,Dog Patch,4.4
4678,Scottie's Cake,4.4
2312,Strawberry Jam,4.4
3210,Amarelo,4.4
2342,Soul Safari,4.4
3194,Palpatine,4.4
5621,Chocolate Lava,4.4
404,Panama Red,4.399103139013453
3089,Black Jack,4.398945518453427
6486,Rainbow Sherbet,4.398496240601504
3362,Nuken,4.397435897435898
7669,Strawberry Diesel,4.397222222222222
2955,FLH,4.396694214876034
757,Chronic,4.395
3409,Sour Papaya,4.394736842105263
1421,Locktite,4.394736842105263
38,Divorce Cake,4.394736842105263
6140,Guava,4.394230769230769
4316,Galactic Runtz,4.393939393939394
391,Sour Tsunami,4.393501805054152
4632,Gold Dawg,4.392857142857143
3881,Rene,4.392857142857143
1723,Durban Kush,4.392857142857143
3613,Karma Bitch,4.392857142857143
70,Rose Bud,4.392857142857143
2111,Lemon Royale,4.392857142857143
326,Platinum OG,4.392752203721841
6047,Tangerine Power,4.392156862745098
7441,Black Russian,4.391752577319588
7437,Tahoe OG,4.391361256544503
756,Incredible Bulk,4.391304347826087
4174,Early Skunk,4.391304347826087
1017,Dutch Queen,4.391304347826087
7270,Mandarin Z,4.391304347826087
3784,SFV OG,4.391170431211499
7460,Hawaiian Haze,4.390728476821192
4332,Watermelon,4.389972144846797
444,3 Kings,4.389972144846797
3926,G13 Haze,4.389140271493213
4997,Wildberry,4.388888888888889
6271,Grand Doggy Purps,4.388888888888889
4361,Adios MF,4.388888888888889
4335,Peanut Butter Pie,4.388888888888889
6012,Purple Frost,4.388888888888889
5969,Notorious THC,4.388888888888889
7373,Snow Dog,4.388429752066116
6995,Frosty,4.387755102040816
3682,Vanilla Frosting,4.387387387387387
4475,Think Different,4.387096774193548
1976,Ghost Bubba,4.387096774193548
3155,OGKB,4.386792452830188
6068,Pre-98 Bubba Kush,4.38664323374341
1107,Green Dream,4.386363636363637
8046,Cataract Kush,4.386243386243386
5660,Pineapple Skunk,4.386206896551724
2198,Purple Ice,4.385964912280702
1958,Raspberry Cough,4.385185185185185
5980,Cactus Jack,4.384615384615385
1825,Space Cowboy,4.384615384615385
8491,Heavy OG,4.384615384615385
2660,Shishka Blues,4.384615384615385
6694,Temple Kush,4.384615384615385
6410,Sweet Jane,4.384615384615385
3633,Green Crack CBD,4.384615384615385
4484,Purple Sherbet,4.384615384615385
2931,Blue Gelato,4.384615384615385
7035,Funky Pine,4.384615384615385
5195,Rampage,4.384615384615385
2209,Razzle Dazzle,4.384615384615385
4922,Platinum Blueberry,4.384615384615385
7443,G13 Diesel,4.384615384615385
4756,Hippie Crasher,4.381578947368421
4395,Candy Cake,4.380952380952381
803,Supergirl,4.380952380952381
436,Power Sherb,4.380952380952381
1990,Cosmic Collision,4.380952380952381
6740,Cherry Gelato,4.380952380952381
5549,Wappa,4.380530973451328
6156,Skywalker Alien,4.37984496124031
3040,Strawberry Dream,4.379746835443038
3497,Thai Haze,4.379310344827586
153,Cherry Icee,4.379310344827586
1028,Lemon Bean,4.379310344827586
1015,Black Bubba,4.379310344827586
2853,Chiesel,4.378947368421053
1474,Funky Charms,4.378378378378378
8032,Good Medicine,4.378378378378378
3839,Fire OG,4.377902321857486
6905,Lamb's Bread,4.377777777777778
6743,Pluto Kush,4.377777777777778
6887,Saturn OG,4.377358490566038
3190,Blue Walker,4.375
1537,Unicorn Tears,4.375
2309,Chemodo Dragon,4.375
3208,Wine Mixer,4.375
2361,Carnival,4.375
6603,Ultra Sour Chem OG,4.375
8409,Underdawg,4.375
75,Motorhead,4.375
4889,Inferno OG,4.375
4654,Chocolate Oranges,4.375
904,Chem Driver,4.375
3779,Royal Chemdawg,4.375
2995,Gelato 45,4.375
6378,Elektra,4.375
2705,Chocolate Covered Strawberries,4.375
2429,Red Eye,4.375
978,Rocky Mountain High,4.375
7814,Devil's Tit,4.375
6171,Georgia Pine,4.375
5869,Cherry Dawg,4.375
4533,Aberdeen,4.375
6756,A1,4.375
2212,Beach Grapes,4.375
5354,Jungle Grapes,4.375
2863,Dream Girl,4.375
2479,Fritter Glitter,4.375
1475,Little Devil,4.375
7301,Sun Cake,4.375
6128,Dutch Haze,4.375
6853,Meltdown,4.375
5747,Bubba Doja,4.375
1672,GlueChee,4.375
4225,Gorilla Nut,4.375
3073,Sorbetto,4.375
6341,Georgia Peach,4.375
2824,Strawberry Milkshake,4.375
2288,Fall ‘97,4.375
591,Platinum Rose,4.375
3468,Three Blue Kings,4.375
888,The Eclipse,4.375
1679,Pink Island,4.375
2590,Nitrous,4.375
5721,Gaschata,4.375
1726,Flap Jacks,4.375
7259,NBK,4.375
8105,Royal,4.375
7729,Purple Panda,4.375
3217,Orient Express,4.375
4969,Zealousy,4.375
3492,Obama Kush,4.373868046571798
2326,Jack Herer,4.373231132075472
1811,Blueberry Jack,4.373134328358209
5722,Silver Surfer,4.373134328358209
4238,Burnt Toast,4.372549019607843
7357,Strawberry Lemonade,4.37248322147651
6203,Berry White,4.372466216216216
2003,Emerald Jack,4.372093023255814
2388,Hippie Chicken,4.372093023255814
5562,Pink Guava,4.371428571428571
5987,Hubba Bubba Kush,4.371428571428571
6088,Killer Cupcakes,4.371428571428571
6979,Citrix,4.371428571428571
4755,Mai Tai,4.371428571428571
7708,Gorilla Cake,4.370967741935484
4367,Purple Candy,4.370106761565836
4786,Black Cherry OG,4.369565217391305
7106,Darth Vader OG,4.369565217391305
1943,Space Queen,4.369354838709677
5996,Redwood Kush,4.368932038834951
4742,Lemon Larry Lavender,4.368421052631579
5247,Lemon Punch,4.368421052631579
3432,Velvet Bud,4.368421052631579
4019,Master Jedi,4.368421052631579
178,Cactus Chiller,4.368421052631579
7417,C3PO,4.368421052631579
2402,Pink Starburst,4.367647058823529
3867,Florida Orange,4.36734693877551
2816,Dragon Fruit,4.36734693877551
4713,Devil Fruit,4.366666666666667
598,Vanilla Cream Pie,4.366666666666667
679,ZaZa,4.366336633663367
3343,Cherry Skunk,4.366197183098591
5682,Game Changer,4.365853658536586
4495,Candy Jack,4.364912280701755
6060,Ecto Cooler,4.364485981308412
682,Full Metal Jacket,4.363636363636363
1837,Critical Plus 2.0,4.363636363636363
2556,Peach Cobbler,4.363636363636363
5068,Dutch Crunch,4.363636363636363
411,White Knight,4.363636363636363
7144,Old Toby,4.363636363636363
3466,Larry Bubba,4.363636363636363
199,Kill Bill,4.363636363636363
4880,Banana Do-Si-Dos,4.363636363636363
2256,Godfather Purple Kush,4.363636363636363
5492,Yummy,4.363636363636363
3844,Orange Pie,4.363636363636363
3869,Caramel Kona Coffee Kush,4.363636363636363
5788,Gelato Pie,4.363636363636363
728,Fluffhead,4.363636363636363
4276,Morockin’ Kush,4.363636363636363
5789,Elephant,4.363636363636363
3657,End Game,4.363636363636363
7285,White Lightning,4.363636363636363
2709,OG Dragonfly,4.363636363636363
5262,Blueberry Skunk,4.362962962962963
7124,Brandywine,4.361702127659575
4987,Jean Guy,4.36144578313253
2937,Cheesewreck,4.36144578313253
2316,Clementine Kush,4.361111111111111
6290,Blackberry Trainwreck,4.361111111111111
3161,Lowryder,4.361111111111111
7932,Funnel Cake,4.361111111111111
5415,Devil Driver,4.360655737704918
3410,Godzilla,4.36
5709,Jack's Dream,4.36
4364,Santa Maria,4.36
7051,Purple Dream,4.358108108108108
2813,Rollins,4.358024691358025
1824,Ghost Dawg,4.357142857142857
4657,Grape Punch,4.357142857142857
8318,Pineapple Jack,4.357142857142857
3885,Top Gun,4.357142857142857
2102,OG Sour Diesel,4.357142857142857
4206,Sour Berry OG,4.357142857142857
5786,The Doctor,4.357142857142857
7937,SleeStack,4.357142857142857
490,Facade,4.357142857142857
5111,Blue Nina,4.357142857142857
31,Green Magic,4.357142857142857
6377,Somango,4.356687898089172
5812,Alaskan Thunder Fuck,4.35620172648796
7492,The Void,4.35593220338983
6662,Super Silver Haze,4.355108877721943
2552,Skunk 47,4.354838709677419
827,Z'Lato,4.352941176470588
7408,OMG,4.352941176470588
7739,Citrus Punch,4.352941176470588
8386,Michael Phelps OG,4.352941176470588
1646,Double Durban,4.352941176470588
8412,Kushadelic,4.352941176470588
4702,Purple OG Kush,4.35248041775457
5927,Alaskan Ice,4.351648351648351
3268,Sunny D,4.351351351351352
7080,Sensi Skunk,4.351351351351352
6845,Purple Goo,4.351351351351352
7269,Stardawg,4.350961538461538
5160,Grape Diamonds,4.35064935064935
3214,Pink Bubba,4.35064935064935
729,Sweet Cheese,4.35042735042735
7905,Shortbread,4.35
6904,Snow Monster,4.35
2007,Rocklock,4.35
789,Critical Bilbo,4.349397590361446
1560,Cookie Dawg,4.349397590361446
5949,Cheese Candy,4.349206349206349
4813,Bordello,4.349056603773585
8314,Medicine Man,4.348837209302325
7524,Lemon Cake,4.348739495798319
1261,Critical Kali Mist,4.347826086956522
5394,Donatello Kush,4.347826086956522
5432,Afghani,4.347765363128492
6186,Tire Fire,4.346938775510204
8295,Black Haze,4.346938775510204
4828,Hindu Kush,4.346456692913386
6689,Dopium,4.346153846153846
3973,LVPK,4.346153846153846
2561,Grandpa Larry OG,4.346153846153846
7737,Super Lemon OG,4.345679012345679
1591,CBD Kush,4.345454545454546
1235,Maui Mango Diesel,4.344827586206897
1061,First 48,4.344827586206897
3750,Limoncello,4.34453781512605
5627,Hollywood OG,4.344262295081967
975,Mars OG,4.34375
1891,Tangerine Haze,4.342975206611571
7526,Purple Paralysis,4.342857142857143
2684,Triple Scoop,4.342105263157895
6829,Platinum Purple Kush,4.341708542713568
5853,Purple Wookie,4.341463414634147
3177,Cherry Pie,4.341127922971114
3701,Gigabud,4.340909090909091
7024,Critical Widow,4.340909090909091
137,White Queen,4.340425531914893
5303,Dairy Queen,4.339901477832512
5414,Euphoria,4.338582677165355
7666,Sour Dream,4.338129496402877
6250,Blue Dream,4.33775461866414
6258,Tahoe Alien,4.337662337662338
2600,Buddha's Sister,4.3375
3328,Duke Nukem,4.337078651685394
4310,Banana Hammock,4.336842105263158
7419,Jack Frost,4.335689045936395
6958,LSD,4.335299073294019
8338,MTF,4.334841628959276
4497,Sour Diesel,4.333918950573905
2699,Powernap,4.333333333333333
5090,Gas Cake,4.333333333333333
4025,Oracle,4.333333333333333
690,Diamond Socks,4.333333333333333
4046,Lemon Drizzle,4.333333333333333
4055,Mazari,4.333333333333333
680,Purple Martian,4.333333333333333
5902,La Reina de Africa,4.333333333333333
470,Cryo Wolf,4.333333333333333
457,Sundae Fundae,4.333333333333333
654,Raspberry Haze,4.333333333333333
5064,Tongue Splasher,4.333333333333333
3711,Gummibears,4.333333333333333
5130,Watermelon Zum Zum,4.333333333333333
5133,Papayahuasca,4.333333333333333
5143,Rainband,4.333333333333333
7495,Bandana,4.333333333333333
3996,Planet X,4.333333333333333
2864,Cognac OG,4.333333333333333
1981,Queso,4.333333333333333
5257,Citrus Funk,4.333333333333333
3804,Piña Collision,4.333333333333333
3811,Shadowland,4.333333333333333
5055,Chemistry 1,4.333333333333333
2086,Arctic Sun,4.333333333333333
7365,Banana Sorbet,4.333333333333333
7345,Wedding Cheesecake,4.333333333333333
5871,Jimi's Punch,4.333333333333333
5876,Macnanna,4.333333333333333
7884,La Perla,4.333333333333333
1458,Tropical Berry,4.333333333333333
4075,Kalalau Kush,4.333333333333333
7414,Cuvee Cookies,4.333333333333333
6146,Pedro's Sweet Sativa,4.333333333333333
2672,Magic Bud,4.333333333333333
5045,Chocolato,4.333333333333333
6198,Magik,4.333333333333333
2644,Jack of Spades,4.333333333333333
2650,Grape Mint,4.333333333333333
2952,Silly Susan,4.333333333333333
1931,Modified Punch,4.333333333333333
5865,Snow Queen,4.333333333333333
5868,Lemon Mac,4.333333333333333
5870,Cherry Poppers,4.333333333333333
7897,Somari,4.333333333333333
381,Cheese Dawg,4.333333333333333
2985,Super Green Crack,4.333333333333333
7975,Strawberries n Cream,4.333333333333333
5809,Chimera 3,4.333333333333333
5821,Island Lime Haze,4.333333333333333
7254,5 Alive,4.333333333333333
4186,Greenhouse OG,4.333333333333333
7199,Throwback Kush,4.333333333333333
3631,Diesel Glue,4.333333333333333
5338,Zerbert,4.333333333333333
5025,Cuvee,4.333333333333333
2108,Purple Star,4.333333333333333
6059,Milk Bone,4.333333333333333
7575,Mint Cake,4.333333333333333
293,Melon Gum,4.333333333333333
3025,Tie Dye,4.333333333333333
333,DJ Smoke,4.333333333333333
2999,Dr. Feelgood,4.333333333333333
8000,Unicorn Sherbert,4.333333333333333
7217,CherWillie,4.333333333333333
7219,Rainbow Flame,4.333333333333333
6262,Pure Michigan #5,4.333333333333333
6270,Dog Waze,4.333333333333333
2599,Glad Max,4.333333333333333
866,Nepalese Jam,4.333333333333333
4975,Blueberry Mac,4.333333333333333
869,AK-OG Kush,4.333333333333333
877,Gorilla Grips,4.333333333333333
2578,Frankenberry,4.333333333333333
5941,El Patron,4.333333333333333
3947,Kali Haze,4.333333333333333
7581,White Choco Haze,4.333333333333333
2038,Astro Mints,4.333333333333333
2050,Redding OG,4.333333333333333
2753,Undertow,4.333333333333333
7557,Jungle Cheese,4.333333333333333
2762,Super Snow Lotus,4.333333333333333
6057,Purple Cream,4.333333333333333
6558,Forbidden Lemon Glue,4.333333333333333
4359,Royal Jelly,4.333333333333333
6317,Bob Hope,4.333333333333333
4933,Old Mother Sativa,4.333333333333333
918,G-Force,4.333333333333333
1211,Envy,4.333333333333333
5662,Witch Doctor,4.333333333333333
2310,Baccarat,4.333333333333333
7079,Walrus Kush,4.333333333333333
1117,Phishhead Kush,4.333333333333333
1668,Razzle Berry Kush,4.333333333333333
3029,Jelly Dulce,4.333333333333333
8068,Magic Beans OG,4.333333333333333
1674,Orange Poison,4.333333333333333
1203,Appalachian Power,4.333333333333333
5399,Wifi Mints,4.333333333333333
7131,Sumo's OG Kush,4.333333333333333
2314,Aspen OG,4.333333333333333
5417,Queen Kong,4.333333333333333
251,Why U Gelly,4.333333333333333
3483,Lemon Pudding,4.333333333333333
6640,Dirty Dozen,4.333333333333333
4434,Wonderberry,4.333333333333333
6364,Phoenix Lights,4.333333333333333
958,Mandarin Confectionary,4.333333333333333
3505,Cherry Puff,4.333333333333333
1884,Equiposa,4.333333333333333
6651,Lucid Bolt,4.333333333333333
4381,Lamborghini,4.333333333333333
7045,Nitro Cookies,4.333333333333333
1340,Bittersweet,4.333333333333333
2517,Black Cheese,4.333333333333333
4398,Gelato Pop,4.333333333333333
8195,Pineapple Cake,4.333333333333333
3419,Bubba's Bitch,4.333333333333333
8210,Gold King's Thai,4.333333333333333
4684,Hi-Biscus,4.333333333333333
5440,Director's Cut,4.333333333333333
1862,Bubblegum Marker,4.333333333333333
1151,OG Ringo,4.333333333333333
2491,Apricot Helix,4.333333333333333
6596,Super Silver Lights,4.333333333333333
6372,Blackberry Rhino,4.333333333333333
6599,Blackberry Snow Cone,4.333333333333333
6908,Lunch Money,4.333333333333333
6931,Easy Bud,4.333333333333333
983,Neptune Kush,4.333333333333333
8174,Jungle Sunset,4.333333333333333
3459,Tangerine Skunk,4.333333333333333
3914,Snackz,4.333333333333333
5244,Strawberry Akeil,4.333333333333333
519,Chocolate Trip,4.333333333333333
8261,Desert Diesel,4.333333333333333
5715,Gary Satan,4.333333333333333
8241,Astro Boy,4.333333333333333
4491,High Five,4.333333333333333
8481,Government Mule,4.333333333333333
6877,Pink Punch,4.333333333333333
4872,Super Candy,4.333333333333333
6860,Pineapple Glue,4.333333333333333
4526,Zowahh,4.333333333333333
5580,Gorilla OG,4.333333333333333
1023,Sticky Grapes,4.333333333333333
2483,Cherry Ghost,4.333333333333333
8194,Banana Rainbow,4.333333333333333
2216,Hazen Haze,4.333333333333333
6812,Jane Doe,4.333333333333333
6820,Alpha Runtz,4.333333333333333
4534,California Hash Plant,4.333333333333333
5540,Laughy Taffy,4.333333333333333
3819,Oregon Sunset #15,4.333333333333333
5970,Double Grape,4.333333333333333
5595,Moonshine Cookies,4.333333333333333
1564,Shiatsu Kush,4.333333333333333
1570,Southern Sugar,4.333333333333333
5232,Bubba Banner,4.333333333333333
541,Orange Romulan,4.333333333333333
562,Sprinkles,4.333333333333333
563,Fruit Pie,4.333333333333333
4723,Fresh Water Taffy,4.333333333333333
2033,10K Jack,4.333333333333333
6771,Trap Queen,4.333333333333333
7510,Alien Dutchess,4.333333333333333
5113,Smarties,4.333333333333333
668,Almond Mochi,4.333333333333333
6780,Grape Limeade,4.333333333333333
6439,Big Skunk Korean,4.333333333333333
6454,Black Zombie,4.333333333333333
4007,Cherry Chocolate Widow,4.333333333333333
139,Ice Man,4.333333333333333
7562,Twin Flames,4.333333333333333
3169,Candied Lemons,4.333333333333333
5467,White Dragon,4.333333333333333
4530,CSG,4.333333333333333
2436,North Indian,4.333333333333333
3980,Cancer's Nightmare,4.333333333333333
1277,Cascade Orange,4.333333333333333
5664,LA Beatnik,4.333333333333333
5507,Alion,4.333333333333333
1829,Zebra Ztripez,4.333333333333333
1834,Jazz,4.333333333333333
1836,Alien Tits,4.333333333333333
3325,Lion’s Milk,4.333333333333333
3981,California Sour Diesel,4.333333333333333
6493,Tsunami,4.333333333333333
2399,Hulk Lava,4.333333333333333
1092,Cookie Pie,4.333333333333333
1802,Superman OG,4.333333333333333
8312,Mixed Berry,4.333333333333333
72,Secret Garden OG,4.333333333333333
1744,Rotten Banana,4.333333333333333
5501,Tropicanna Poison,4.333333333333333
3192,Gummo,4.333333333333333
6496,Gorkle,4.333333333333333
1153,Star 47,4.333333333333333
3316,Blue Coral,4.333333333333333
6559,Fuzzy Navel,4.333333333333333
5216,Pillow Factory,4.333333333333333
2347,Mimosa #26,4.333333333333333
7687,Cherry Bubblegum,4.333333333333333
1534,KC 33,4.333333333333333
5193,Humdinger OG,4.333333333333333
5200,Legend of Brulee,4.333333333333333
5210,Mambo MD,4.333333333333333
7683,Fruit Spirit,4.333333333333333
8478,Champion City Chocolate,4.333333333333333
1,Papaya Huasca,4.333333333333333
5653,Sweet Dream,4.333333333333333
8452,Afrikaner,4.333333333333333
3233,Blue Thunder,4.333333333333333
3229,Afghan Cow,4.333333333333333
3227,Lemon Oasis,4.333333333333333
3745,Z Face,4.333333333333333
7421,Cosmic Kush,4.333333333333333
1773,Peanut Butter Cup,4.333333333333333
3196,Spaceberry,4.333333333333333
3199,Karibbean Mango,4.333333333333333
98,Black Sherbert,4.333333333333333
5512,Hawaiian Diesel,4.333333333333333
5636,Sticky Jack,4.333333333333333
5639,Peach Gelato,4.333333333333333
696,Cakez,4.333333333333333
3179,Gorilla Glue Gelato,4.333333333333333
4064,Alien River,4.333333333333333
2336,Purple Portal,4.333333333333333
8322,Chernobyl,4.332112332112332
3441,Cherry AK-47,4.331230283911672
5237,Maui Wowie,4.330773450356555
5174,Cream Caramel,4.33076923076923
2695,Herijuana,4.330526315789474
4838,Banana OG,4.330097087378641
6940,Trinity,4.329842931937173
3297,Blueberry OG,4.329670329670329
5763,Peach Crescendo F-1,4.329411764705882
6648,Jupiter OG,4.327956989247312
6221,Planet of the Grapes,4.327586206896552
2412,LA Woman,4.327586206896552
4023,G Wagon,4.327586206896552
6187,Secret Recipe,4.327586206896552
1077,Aurora Indica,4.326923076923077
5588,Green Love Potion,4.326530612244898
2028,Enemy of the State,4.325581395348837
